"file","file_name","file_accession","TF_clean","cell_line","assay","output_type","file_format"
"./ENCFF596CWP.bed.gz","ENCFF596CWP.bed.gz","ENCFF596CWP","CREB3L1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF596KVH.bed.gz","ENCFF596KVH.bed.gz","ENCFF596KVH","JUN","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF596MOA.bed.gz","ENCFF596MOA.bed.gz","ENCFF596MOA","NFE2L2","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF596XCU.bed.gz","ENCFF596XCU.bed.gz","ENCFF596XCU","JUND","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF598VGY.bed.gz","ENCFF598VGY.bed.gz","ENCFF598VGY","STAT6","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF598ZLV.bed.gz","ENCFF598ZLV.bed.gz","ENCFF598ZLV","JUND","SK-N-SH","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF599FYT.bed.gz","ENCFF599FYT.bed.gz","ENCFF599FYT","CREB1","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF599OQO.bed.gz","ENCFF599OQO.bed.gz","ENCFF599OQO","FOSL2","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF599YMR.bed.gz","ENCFF599YMR.bed.gz","ENCFF599YMR","NFE2L2","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF600MKH.bed.gz","ENCFF600MKH.bed.gz","ENCFF600MKH","SP1","HCT116","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF602FXU.bed.gz","ENCFF602FXU.bed.gz","ENCFF602FXU","CREM","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF603QNY.bed.gz","ENCFF603QNY.bed.gz","ENCFF603QNY","BACH1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF605JXG.bed.gz","ENCFF605JXG.bed.gz","ENCFF605JXG","ELK1","A549","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF605MMQ.bed.gz","ENCFF605MMQ.bed.gz","ENCFF605MMQ","MYBL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF605QZD.bed.gz","ENCFF605QZD.bed.gz","ENCFF605QZD","MYBL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF605TNJ.bed.gz","ENCFF605TNJ.bed.gz","ENCFF605TNJ","ATF3","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF606EUI.bed.gz","ENCFF606EUI.bed.gz","ENCFF606EUI","CREB3","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF606SHP.bed.gz","ENCFF606SHP.bed.gz","ENCFF606SHP","NFE2L2","HeLa-S3","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF606TLM.bed.gz","ENCFF606TLM.bed.gz","ENCFF606TLM","JUND","HCT116","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF606UEW.bed.gz","ENCFF606UEW.bed.gz","ENCFF606UEW","JUNB","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF606UFV.bed.gz","ENCFF606UFV.bed.gz","ENCFF606UFV","ATF7","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF607BPI.bed.gz","ENCFF607BPI.bed.gz","ENCFF607BPI","ATF4","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF607YBS.bed.gz","ENCFF607YBS.bed.gz","ENCFF607YBS","GATA3","SK-N-SH","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF609UTS.bed.gz","ENCFF609UTS.bed.gz","ENCFF609UTS","TBP","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF610KGE.bed.gz","ENCFF610KGE.bed.gz","ENCFF610KGE","CEBPB","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF610SCZ.bed.gz","ENCFF610SCZ.bed.gz","ENCFF610SCZ","CEBPB","A549","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF611AEN.bed.gz","ENCFF611AEN.bed.gz","ENCFF611AEN","JUN","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF611BUY.bed.gz","ENCFF611BUY.bed.gz","ENCFF611BUY","ATF7","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF611OIJ.bed.gz","ENCFF611OIJ.bed.gz","ENCFF611OIJ","CEBPB","A549","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF611VKE.bed.gz","ENCFF611VKE.bed.gz","ENCFF611VKE","MAFF","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF612OZE.bed.gz","ENCFF612OZE.bed.gz","ENCFF612OZE","NFE2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF613UIO.bed.gz","ENCFF613UIO.bed.gz","ENCFF613UIO","MAFF","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF614GOC.bed.gz","ENCFF614GOC.bed.gz","ENCFF614GOC","CEBPB","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF616CUN.bed.gz","ENCFF616CUN.bed.gz","ENCFF616CUN","ARNT2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF616WUU.bed.gz","ENCFF616WUU.bed.gz","ENCFF616WUU","NFE2L2","HeLa-S3","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF617IIQ.bed.gz","ENCFF617IIQ.bed.gz","ENCFF617IIQ","CEBPB","Ishikawa","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF617OOI.bed.gz","ENCFF617OOI.bed.gz","ENCFF617OOI","ATF1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF617QTL.bed.gz","ENCFF617QTL.bed.gz","ENCFF617QTL","JUN","HeLa-S3","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF618AYC.bed.gz","ENCFF618AYC.bed.gz","ENCFF618AYC","NFE2L1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF618XMB.bed.gz","ENCFF618XMB.bed.gz","ENCFF618XMB","MAFK","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF619AGT.bed.gz","ENCFF619AGT.bed.gz","ENCFF619AGT","NFE2","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF619XDX.bed.gz","ENCFF619XDX.bed.gz","ENCFF619XDX","GATA3","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF620EMB.bed.gz","ENCFF620EMB.bed.gz","ENCFF620EMB","JUND","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF620OUB.bed.gz","ENCFF620OUB.bed.gz","ENCFF620OUB","MAFF","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF620OUT.bed.gz","ENCFF620OUT.bed.gz","ENCFF620OUT","NFE2L1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF620ZIR.bed.gz","ENCFF620ZIR.bed.gz","ENCFF620ZIR","FOSL2","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF621FNG.bed.gz","ENCFF621FNG.bed.gz","ENCFF621FNG","SP1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF621JGB.bed.gz","ENCFF621JGB.bed.gz","ENCFF621JGB","ATF1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF622TWI.bed.gz","ENCFF622TWI.bed.gz","ENCFF622TWI","CLOCK","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF623DXJ.bed.gz","ENCFF623DXJ.bed.gz","ENCFF623DXJ","ETS1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF623IEY.bed.gz","ENCFF623IEY.bed.gz","ENCFF623IEY","CREB1","Ishikawa","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF623VYN.bed.gz","ENCFF623VYN.bed.gz","ENCFF623VYN","CEBPB","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF624BVW.bed.gz","ENCFF624BVW.bed.gz","ENCFF624BVW","ATF1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF624QFG.bed.gz","ENCFF624QFG.bed.gz","ENCFF624QFG","JUND","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF625IUE.bed.gz","ENCFF625IUE.bed.gz","ENCFF625IUE","GATA3","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF625IYZ.bed.gz","ENCFF625IYZ.bed.gz","ENCFF625IYZ","NFE2L1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF626AMA.bed.gz","ENCFF626AMA.bed.gz","ENCFF626AMA","NFE2","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF626CLS.bed.gz","ENCFF626CLS.bed.gz","ENCFF626CLS","JDP2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF626DLW.bed.gz","ENCFF626DLW.bed.gz","ENCFF626DLW","CREB1","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF626FYS.bed.gz","ENCFF626FYS.bed.gz","ENCFF626FYS","NPAS2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF627BPL.bed.gz","ENCFF627BPL.bed.gz","ENCFF627BPL","NFE2L1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF627FTK.bed.gz","ENCFF627FTK.bed.gz","ENCFF627FTK","JUND","SK-N-SH","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF627LLP.bed.gz","ENCFF627LLP.bed.gz","ENCFF627LLP","GATA3","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF627MGO.bed.gz","ENCFF627MGO.bed.gz","ENCFF627MGO","TBP","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF627RSK.bed.gz","ENCFF627RSK.bed.gz","ENCFF627RSK","ATF1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF628ATN.bed.gz","ENCFF628ATN.bed.gz","ENCFF628ATN","CREB1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF628AVW.bed.gz","ENCFF628AVW.bed.gz","ENCFF628AVW","ATF3","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF628WAN.bed.gz","ENCFF628WAN.bed.gz","ENCFF628WAN","FOSL1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF629BFI.bed.gz","ENCFF629BFI.bed.gz","ENCFF629BFI","JUN","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF629FTW.bed.gz","ENCFF629FTW.bed.gz","ENCFF629FTW","MAFK","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF630IDY.bed.gz","ENCFF630IDY.bed.gz","ENCFF630IDY","FOSL2","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF630ZUD.bed.gz","ENCFF630ZUD.bed.gz","ENCFF630ZUD","ATF3","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF631VUG.bed.gz","ENCFF631VUG.bed.gz","ENCFF631VUG","MAFK","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF632THJ.bed.gz","ENCFF632THJ.bed.gz","ENCFF632THJ","MAFK","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF633IXH.bed.gz","ENCFF633IXH.bed.gz","ENCFF633IXH","ARNT2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF633XIJ.bed.gz","ENCFF633XIJ.bed.gz","ENCFF633XIJ","CREB3L1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF634HLA.bed.gz","ENCFF634HLA.bed.gz","ENCFF634HLA","CREB1","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF635UNX.bed.gz","ENCFF635UNX.bed.gz","ENCFF635UNX","SP1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF636ARM.bed.gz","ENCFF636ARM.bed.gz","ENCFF636ARM","SP1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF636AYI.bed.gz","ENCFF636AYI.bed.gz","ENCFF636AYI","CREB3","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF636SGK.bed.gz","ENCFF636SGK.bed.gz","ENCFF636SGK","JUN","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF636UZV.bed.gz","ENCFF636UZV.bed.gz","ENCFF636UZV","CEBPB","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF637PFI.bed.gz","ENCFF637PFI.bed.gz","ENCFF637PFI","MYBL2","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF638THQ.bed.gz","ENCFF638THQ.bed.gz","ENCFF638THQ","MAFG","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF639COT.bed.gz","ENCFF639COT.bed.gz","ENCFF639COT","ATF4","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF639DEG.bed.gz","ENCFF639DEG.bed.gz","ENCFF639DEG","KLF6","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF639MRN.bed.gz","ENCFF639MRN.bed.gz","ENCFF639MRN","MYBL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF639VNB.bed.gz","ENCFF639VNB.bed.gz","ENCFF639VNB","CREB1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF640BJX.bed.gz","ENCFF640BJX.bed.gz","ENCFF640BJX","ATF1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF640LNW.bed.gz","ENCFF640LNW.bed.gz","ENCFF640LNW","ATF2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF641LIZ.bed.gz","ENCFF641LIZ.bed.gz","ENCFF641LIZ","MAFF","HeLa-S3","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF641UFE.bed.gz","ENCFF641UFE.bed.gz","ENCFF641UFE","ATF2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF641VDP.bed.gz","ENCFF641VDP.bed.gz","ENCFF641VDP","MAFF","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF642JAM.bed.gz","ENCFF642JAM.bed.gz","ENCFF642JAM","KLF4","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF643LNZ.bed.gz","ENCFF643LNZ.bed.gz","ENCFF643LNZ","MAFF","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF644KYH.bed.gz","ENCFF644KYH.bed.gz","ENCFF644KYH","KLF6","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF644LDW.bed.gz","ENCFF644LDW.bed.gz","ENCFF644LDW","CREB1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF644PAX.bed.gz","ENCFF644PAX.bed.gz","ENCFF644PAX","NPAS2","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF644UJA.bed.gz","ENCFF644UJA.bed.gz","ENCFF644UJA","ATF1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF644YOS.bed.gz","ENCFF644YOS.bed.gz","ENCFF644YOS","JUND","HCT116","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF645NAR.bed.gz","ENCFF645NAR.bed.gz","ENCFF645NAR","MAFF","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF645VQU.bed.gz","ENCFF645VQU.bed.gz","ENCFF645VQU","JUN","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF646BPT.bed.gz","ENCFF646BPT.bed.gz","ENCFF646BPT","CXXC5","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF646IHV.bed.gz","ENCFF646IHV.bed.gz","ENCFF646IHV","ATF4","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF646NKR.bed.gz","ENCFF646NKR.bed.gz","ENCFF646NKR","CLOCK","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF646QEC.bed.gz","ENCFF646QEC.bed.gz","ENCFF646QEC","CREM","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF647IQD.bed.gz","ENCFF647IQD.bed.gz","ENCFF647IQD","FOSL2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF647MTJ.bed.gz","ENCFF647MTJ.bed.gz","ENCFF647MTJ","ATF1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF647WFG.bed.gz","ENCFF647WFG.bed.gz","ENCFF647WFG","ATF4","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF648FRJ.bed.gz","ENCFF648FRJ.bed.gz","ENCFF648FRJ","CEBPB","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF648HBL.bed.gz","ENCFF648HBL.bed.gz","ENCFF648HBL","NFE2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF648PUH.bed.gz","ENCFF648PUH.bed.gz","ENCFF648PUH","CREB1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF648QBS.bed.gz","ENCFF648QBS.bed.gz","ENCFF648QBS","MAFF","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF648UJW.bed.gz","ENCFF648UJW.bed.gz","ENCFF648UJW","CLOCK","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF648XUD.bed.gz","ENCFF648XUD.bed.gz","ENCFF648XUD","CEBPB","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF649GJB.bed.gz","ENCFF649GJB.bed.gz","ENCFF649GJB","ELK1","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF649UBD.bed.gz","ENCFF649UBD.bed.gz","ENCFF649UBD","FOSL1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF650KQD.bed.gz","ENCFF650KQD.bed.gz","ENCFF650KQD","ATF3","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF650NPL.bed.gz","ENCFF650NPL.bed.gz","ENCFF650NPL","JUN","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF650ZJR.bed.gz","ENCFF650ZJR.bed.gz","ENCFF650ZJR","ATF2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF651IOT.bed.gz","ENCFF651IOT.bed.gz","ENCFF651IOT","FOSL1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF651QYC.bed.gz","ENCFF651QYC.bed.gz","ENCFF651QYC","FOSL2","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF652JKA.bed.gz","ENCFF652JKA.bed.gz","ENCFF652JKA","MAFG","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF652MSG.bed.gz","ENCFF652MSG.bed.gz","ENCFF652MSG","RUNX1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF653DQM.bed.gz","ENCFF653DQM.bed.gz","ENCFF653DQM","ETS1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF653JVV.bed.gz","ENCFF653JVV.bed.gz","ENCFF653JVV","ETS1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF653UXL.bed.gz","ENCFF653UXL.bed.gz","ENCFF653UXL","CLOCK","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF654IHK.bed.gz","ENCFF654IHK.bed.gz","ENCFF654IHK","FOSL2","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF654RRF.bed.gz","ENCFF654RRF.bed.gz","ENCFF654RRF","MAFK","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF654YBE.bed.gz","ENCFF654YBE.bed.gz","ENCFF654YBE","JUNB","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF654YPN.bed.gz","ENCFF654YPN.bed.gz","ENCFF654YPN","NFE2L2","A549","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF655CPO.bed.gz","ENCFF655CPO.bed.gz","ENCFF655CPO","MYBL2","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF655JOX.bed.gz","ENCFF655JOX.bed.gz","ENCFF655JOX","ELK1","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF655JPA.bed.gz","ENCFF655JPA.bed.gz","ENCFF655JPA","MAFK","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF655MFA.bed.gz","ENCFF655MFA.bed.gz","ENCFF655MFA","STAT6","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF656HFI.bed.gz","ENCFF656HFI.bed.gz","ENCFF656HFI","PBX3","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF656MRW.bed.gz","ENCFF656MRW.bed.gz","ENCFF656MRW","MAFG","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF657ALA.bed.gz","ENCFF657ALA.bed.gz","ENCFF657ALA","NPAS2","A549","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF658HYK.bed.gz","ENCFF658HYK.bed.gz","ENCFF658HYK","CEBPB","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF658YLW.bed.gz","ENCFF658YLW.bed.gz","ENCFF658YLW","ATF7","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF659GZT.bed.gz","ENCFF659GZT.bed.gz","ENCFF659GZT","ATF3","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF659KSX.bed.gz","ENCFF659KSX.bed.gz","ENCFF659KSX","GATA3","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF659PQJ.bed.gz","ENCFF659PQJ.bed.gz","ENCFF659PQJ","DDIT3","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF660EKS.bed.gz","ENCFF660EKS.bed.gz","ENCFF660EKS","MAFK","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF660KDQ.bed.gz","ENCFF660KDQ.bed.gz","ENCFF660KDQ","ATF6","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF660ZKV.bed.gz","ENCFF660ZKV.bed.gz","ENCFF660ZKV","JUN","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF661ITW.bed.gz","ENCFF661ITW.bed.gz","ENCFF661ITW","FOSL2","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF661YIW.bed.gz","ENCFF661YIW.bed.gz","ENCFF661YIW","ETS1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF661ZJX.bed.gz","ENCFF661ZJX.bed.gz","ENCFF661ZJX","MAFK","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF662KJW.bed.gz","ENCFF662KJW.bed.gz","ENCFF662KJW","JUND","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF662WXX.bed.gz","ENCFF662WXX.bed.gz","ENCFF662WXX","ATF4","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF662YLE.bed.gz","ENCFF662YLE.bed.gz","ENCFF662YLE","JUND","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF663JQC.bed.gz","ENCFF663JQC.bed.gz","ENCFF663JQC","FOS","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF663UAG.bed.gz","ENCFF663UAG.bed.gz","ENCFF663UAG","KLF6","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF664AZO.bed.gz","ENCFF664AZO.bed.gz","ENCFF664AZO","NFE2L2","HeLa-S3","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF665FHC.bed.gz","ENCFF665FHC.bed.gz","ENCFF665FHC","CREB3","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF665VSU.bed.gz","ENCFF665VSU.bed.gz","ENCFF665VSU","MAFK","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF667QYA.bed.gz","ENCFF667QYA.bed.gz","ENCFF667QYA","JUND","SK-N-SH","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF667ZVG.bed.gz","ENCFF667ZVG.bed.gz","ENCFF667ZVG","NFE2","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF668QDD.bed.gz","ENCFF668QDD.bed.gz","ENCFF668QDD","NFE2L2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF670QNI.bed.gz","ENCFF670QNI.bed.gz","ENCFF670QNI","ATF1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
