	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low
ZBTB12	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3072608100889852e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3	1.3538511784116785e-3
ZBTB14	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	6.095752140679477e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4	5.328888987975679e-4
ZBTB16	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	2.7238929460189247e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5	4.456057099038489e-5
ZBTB17	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.237522795256267e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3	4.7120641542744025e-3
ZBTB18	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	7.2575457290813e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4	8.598697214767376e-4
ZBTB2	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5235196736646433e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3	1.5749747866716781e-3
ZBTB20	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	3.0612294514047005e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5	1.3789962395087928e-5
ZBTB22	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.092413267384564e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5	4.5557720858227e-5
ZBTB26	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	1.2961362821936075e-4	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5	8.994108497362461e-5
ZBTB3	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	3.5193342821214106e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4	6.590115734705904e-4
ZBTB32	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	4.101256413995746e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5	6.634807951404069e-5
ZBTB33	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	3.67042823404485e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3	4.415868417769838e-3
ZBTB37	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	6.257646393510885e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4	9.056962324917562e-4
