ModelID	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	Gene	GeneEffect
ACH-002687	WM3772F	WM3772F	WM3772F_EYE	Eye	Ocular Melanoma	Uveal Melanoma	ULBP5	-0.0272889152926232
ACH-002687	WM3772F	WM3772F	WM3772F_EYE	Eye	Ocular Melanoma	Uveal Melanoma	ULBP6	-0.0974241517619727
ACH-002800	NCC-MPNST2-C1	NCCMPNST2C1	""	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	MICA	-0.0832791417610166
ACH-002800	NCC-MPNST2-C1	NCCMPNST2C1	""	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	MICB	-0.149885922447562
ACH-002800	NCC-MPNST2-C1	NCCMPNST2C1	""	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	ULBP1	0.230639872387835
ACH-002800	NCC-MPNST2-C1	NCCMPNST2C1	""	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	ULBP2	0.132757189890439
ACH-002800	NCC-MPNST2-C1	NCCMPNST2C1	""	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	ULBP3	0.0178127664195025
ACH-002800	NCC-MPNST2-C1	NCCMPNST2C1	""	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	ULBP4	0.177632089430093
ACH-002800	NCC-MPNST2-C1	NCCMPNST2C1	""	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	ULBP5	0.0170299700373264
ACH-002800	NCC-MPNST2-C1	NCCMPNST2C1	""	Peripheral Nervous System	Nerve Sheath Tumor	Malignant Peripheral Nerve Sheath Tumor	ULBP6	-0.126151137329772
ACH-003410							MICA	0.121463902626331
ACH-003410							MICB	-0.268068870570642
ACH-003410							ULBP1	0.0493017732065238
ACH-003410							ULBP2	-0.375766745261758
ACH-003410							ULBP3	0.100589654174229
ACH-003410							ULBP4	-0.0163196989295135
ACH-000022	PA-TU-8988S	PATU8988S	PATU8988S_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICA	0.113803631396406
ACH-000022	PA-TU-8988S	PATU8988S	PATU8988S_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICB	-0.154331403812336
ACH-000022	PA-TU-8988S	PATU8988S	PATU8988S_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP1	0.116109142145716
ACH-000022	PA-TU-8988S	PATU8988S	PATU8988S_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP2	-0.124513016376282
ACH-000022	PA-TU-8988S	PATU8988S	PATU8988S_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP3	0.05943643259954
ACH-000022	PA-TU-8988S	PATU8988S	PATU8988S_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP4	0.21206138977858
ACH-000022	PA-TU-8988S	PATU8988S	PATU8988S_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP5	0.00814323802569412
ACH-000022	PA-TU-8988S	PATU8988S	PATU8988S_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP6	-0.0787837800506476
ACH-000023	PA-TU-8988T	PATU8988T	PATU8988T_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICA	-0.0519623649831059
ACH-000023	PA-TU-8988T	PATU8988T	PATU8988T_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICB	-0.102431166932112
ACH-000023	PA-TU-8988T	PATU8988T	PATU8988T_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP1	0.0631630467316622
ACH-000023	PA-TU-8988T	PATU8988T	PATU8988T_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP3	0.00242038008799207
ACH-000023	PA-TU-8988T	PATU8988T	PATU8988T_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP4	0.13536962630141
ACH-000037	S-117	S117	S117_THYROID	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	MICA	-0.0691687211026279
ACH-000037	S-117	S117	S117_THYROID	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	MICB	-0.258048484059527
ACH-000037	S-117	S117	S117_THYROID	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	ULBP1	0.146151720478239
ACH-000037	S-117	S117	S117_THYROID	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	ULBP2	0.177897401537529
ACH-000037	S-117	S117	S117_THYROID	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	ULBP3	-0.000519678309186179
ACH-000037	S-117	S117	S117_THYROID	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	ULBP4	0.259174156793662
ACH-000037	S-117	S117	S117_THYROID	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	ULBP5	-0.0340567761297206
ACH-000037	S-117	S117	S117_THYROID	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	ULBP6	-0.0518465490567089
ACH-000077	MJ	MJ	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	MICA	0.143770828410176
ACH-000077	MJ	MJ	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	MICB	-0.215601506835453
ACH-000077	MJ	MJ	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	ULBP1	0.247879463416321
ACH-000077	MJ	MJ	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	ULBP2	0.181942976069449
ACH-000077	MJ	MJ	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	ULBP3	0.178709280375201
ACH-000077	MJ	MJ	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	ULBP4	-0.0415140618350614
ACH-000077	MJ	MJ	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	ULBP5	-0.146864804035221
ACH-000077	MJ	MJ	MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	ULBP6	-0.411415848112567
ACH-000094	HPAF-II	HPAFII	HPAFII_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICA	-0.0811429945461882
ACH-000094	HPAF-II	HPAFII	HPAFII_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICB	0.0671958505987755
ACH-000094	HPAF-II	HPAFII	HPAFII_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP1	0.022348960710042
ACH-000094	HPAF-II	HPAFII	HPAFII_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP3	-0.0202993892802522
ACH-000094	HPAF-II	HPAFII	HPAFII_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP4	-0.013450073639978
ACH-000098	GAMG	GAMG	GAMG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICA	0.114710550868815
ACH-000098	GAMG	GAMG	GAMG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICB	-0.145165510246945
ACH-000098	GAMG	GAMG	GAMG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP1	0.129065840387104
ACH-000098	GAMG	GAMG	GAMG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP2	-0.301502487402651
ACH-000098	GAMG	GAMG	GAMG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP3	0.138557119314343
ACH-000098	GAMG	GAMG	GAMG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP4	0.116125876377504
ACH-000098	GAMG	GAMG	GAMG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP5	0.033372755997607
ACH-000098	GAMG	GAMG	GAMG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP6	-0.0435044722469963
ACH-000114	SU.86.86	SU8686	SU8686_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICA	-0.128769313341756
ACH-000114	SU.86.86	SU8686	SU8686_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICB	-0.349002877557559
ACH-000114	SU.86.86	SU8686	SU8686_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP1	0.0612315089893121
ACH-000114	SU.86.86	SU8686	SU8686_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP2	-0.131620008245611
ACH-000114	SU.86.86	SU8686	SU8686_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP3	-0.102226040569918
ACH-000114	SU.86.86	SU8686	SU8686_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP4	0.21801663556989
ACH-000114	SU.86.86	SU8686	SU8686_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP5	-0.00588053933377604
ACH-000114	SU.86.86	SU8686	SU8686_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP6	-0.15718634106459
ACH-000120	CHP-212	CHP212	CHP212_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	MICA	-0.037544733957984
ACH-000120	CHP-212	CHP212	CHP212_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	MICB	-0.156622428793606
ACH-000120	CHP-212	CHP212	CHP212_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP1	0.124040590520537
ACH-000120	CHP-212	CHP212	CHP212_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP2	0.0268212789643832
ACH-000120	CHP-212	CHP212	CHP212_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP3	0.168769155870794
ACH-000120	CHP-212	CHP212	CHP212_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP4	0.315245870242931
ACH-000120	CHP-212	CHP212	CHP212_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP5	-0.0832821690996587
ACH-000120	CHP-212	CHP212	CHP212_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	ULBP6	-0.0718326368172419
ACH-000168	NOMO-1	NOMO1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	MICA	0.128527461478085
ACH-000168	NOMO-1	NOMO1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	MICB	-0.225359375596206
ACH-000168	NOMO-1	NOMO1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	ULBP1	-0.141521936786646
ACH-000168	NOMO-1	NOMO1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	ULBP2	0.11465653114045
ACH-000168	NOMO-1	NOMO1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	ULBP3	-0.21640775926288
ACH-000168	NOMO-1	NOMO1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	ULBP4	0.117519921058952
ACH-000168	NOMO-1	NOMO1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	ULBP5	0.0222435449659734
ACH-000168	NOMO-1	NOMO1	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	ULBP6	-0.0060438475673547
ACH-000174	CAL-62	CAL62	CAL62_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	MICA	0.0168612914038339
ACH-000174	CAL-62	CAL62	CAL62_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	MICB	-0.14646697466495
ACH-000174	CAL-62	CAL62	CAL62_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	ULBP1	0.121468162504357
ACH-000174	CAL-62	CAL62	CAL62_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	ULBP2	-0.130692861088885
ACH-000174	CAL-62	CAL62	CAL62_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	ULBP3	-0.197073811607891
ACH-000174	CAL-62	CAL62	CAL62_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	ULBP4	0.154487795369262
ACH-000174	CAL-62	CAL62	CAL62_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	ULBP5	0.0592452000657217
ACH-000174	CAL-62	CAL62	CAL62_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer	ULBP6	-0.113826743068913
ACH-000181	SCC-9	SCC9	SCC9_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	MICA	0.0214169034082998
ACH-000181	SCC-9	SCC9	SCC9_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	MICB	0.0302318318495427
ACH-000181	SCC-9	SCC9	SCC9_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP1	0.0675536672574678
ACH-000181	SCC-9	SCC9	SCC9_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP3	0.310957157085559
ACH-000181	SCC-9	SCC9	SCC9_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP4	0.0979962250605424
ACH-000195	Set-2	SET2	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS	MICA	0.0657296736696224
ACH-000195	Set-2	SET2	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS	MICB	-0.181689678440498
ACH-000195	Set-2	SET2	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS	ULBP1	0.071940977314011
ACH-000195	Set-2	SET2	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS	ULBP2	0.225265492213123
ACH-000195	Set-2	SET2	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS	ULBP3	-0.261573908152717
ACH-000195	Set-2	SET2	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS	ULBP4	-0.0929276545489057
ACH-000195	Set-2	SET2	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS	ULBP5	-0.00152845723247807
ACH-000195	Set-2	SET2	SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS	ULBP6	0.0751641598225354
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	MICA	-0.561946111207538
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	MICB	-0.152319613808663
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP1	0.341445930507706
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP2	-0.215805889170648
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP3	-0.026786621970707
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP4	0.179517443965381
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP5	0.169242836402193
ACH-000202	COLO-320	COLO320	COLO320_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP6	0.0374979153599838
ACH-000235	Panc 04.03	PANC0403	PANC0403_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICA	0.0108020995757814
ACH-000235	Panc 04.03	PANC0403	PANC0403_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICB	-0.14721248468475
ACH-000235	Panc 04.03	PANC0403	PANC0403_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP1	0.256741556050774
ACH-000235	Panc 04.03	PANC0403	PANC0403_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP2	-0.0545987647646338
ACH-000235	Panc 04.03	PANC0403	PANC0403_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP3	-0.0648972695091317
ACH-000235	Panc 04.03	PANC0403	PANC0403_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP4	0.0584821947551106
ACH-000235	Panc 04.03	PANC0403	PANC0403_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP5	-0.0573859342917727
ACH-000235	Panc 04.03	PANC0403	PANC0403_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP6	-0.0811600493009683
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	MICA	-0.214543616634489
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	MICB	-0.423417937159774
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP1	0.0560842257164229
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP2	-0.400930300905028
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP3	0.150839651593464
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP4	0.0734420482733334
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP5	0.0583661702739947
ACH-000253	COLO 201	COLO201	COLO201_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP6	-0.0527758504485672
ACH-000268	SNU-245	SNU245	SNU245_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	MICA	0.0210668185277184
ACH-000268	SNU-245	SNU245	SNU245_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	MICB	-0.334039860940723
ACH-000268	SNU-245	SNU245	SNU245_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	ULBP1	0.226762477219506
ACH-000268	SNU-245	SNU245	SNU245_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	ULBP2	-0.00283373714215532
ACH-000268	SNU-245	SNU245	SNU245_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	ULBP3	-0.310808744412174
ACH-000268	SNU-245	SNU245	SNU245_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	ULBP4	0.0535291628950791
ACH-000268	SNU-245	SNU245	SNU245_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	ULBP5	-0.0599675594818561
ACH-000268	SNU-245	SNU245	SNU245_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	ULBP6	-0.339254528448024
ACH-000294	NB-4	NB4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Promyelocytic Leukemia	MICA	0.0465596037280194
ACH-000294	NB-4	NB4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Promyelocytic Leukemia	MICB	-0.245337257195639
ACH-000294	NB-4	NB4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Promyelocytic Leukemia	ULBP1	0.114421708941403
ACH-000294	NB-4	NB4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Promyelocytic Leukemia	ULBP2	-0.0848837417081552
ACH-000294	NB-4	NB4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Promyelocytic Leukemia	ULBP3	0.187867752557262
ACH-000294	NB-4	NB4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Promyelocytic Leukemia	ULBP4	0.0766772608023858
ACH-000294	NB-4	NB4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Promyelocytic Leukemia	ULBP5	0.0214783161698013
ACH-000294	NB-4	NB4	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Promyelocytic Leukemia	ULBP6	-0.0854284174011769
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	MICA	0.122470506360932
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	MICB	-0.134861211753108
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP1	0.0697117948891952
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP2	-0.459334244136248
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP3	-0.229772160410692
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP4	0.187972591654981
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP5	0.0769655570194373
ACH-000317	TUHR14TKB	TUHR14TKB	TUHR14TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP6	-0.079563828143301
ACH-000363	SK-MM-2	SKMM2	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	MICA	-0.229744421768613
ACH-000363	SK-MM-2	SKMM2	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	MICB	-0.221403487850061
ACH-000363	SK-MM-2	SKMM2	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	ULBP1	0.157586718024775
ACH-000363	SK-MM-2	SKMM2	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	ULBP2	-0.168666950699394
ACH-000363	SK-MM-2	SKMM2	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	ULBP3	0.0794646488483588
ACH-000363	SK-MM-2	SKMM2	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	ULBP4	0.13442755359107
ACH-000363	SK-MM-2	SKMM2	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	ULBP5	-0.0462427560759545
ACH-000363	SK-MM-2	SKMM2	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	ULBP6	-0.0343041016457432
