gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HS6ST2,1.198177443619261,2.4912637249651883,2.645561403603048,0.9416767728665385,0.3463581503298618,NA
HSALR1,4.18395897375739,-0.6338274770794616,1.2511007592832275,-0.5066158519818899,0.6124243835432388,0.7859909511434912
HSBP1,606.9061591576431,0.9697085893136714,0.3793834920714628,2.556011554480108,0.010587960300732897,0.07141261209902444
HSBP1L1,36.118160747455995,-2.4325438982343686,0.6855211945565297,-3.5484590666930504,3.874922214007736e-4,0.009708473953986316
HSCB,224.56432890277878,-0.08328625680680563,0.3596607382513523,-0.23156894247545096,0.8168728321594227,0.9082973965684399
HSD11B1,13.468913052363238,-0.4143225288878355,1.9630120773918416,-0.2110646865903778,0.8328367954929932,0.916108476241032
HSD11B1-AS1,4.869053497397651,-0.2562867483450043,1.5994002559621174,-0.16023928181181596,0.8726925867567396,0.93969278434794
HSD11B1L,17.658328048135175,-0.2213937692472578,1.0043555174369996,-0.22043366656881555,0.8255334280411424,0.9123467790539368
HSD11B2,3.4506737838018195,4.141874383449367,1.8172433827810783,2.2792072997457904,0.022654745377563436,NA
HSD17B1,5.909122575833131,1.2949592295532915,1.19582125237582,1.0829036755957524,0.2788511802581182,0.5063690715354341
HSD17B1-AS1,392.257290672819,-0.2901454012656856,0.24018488800267815,-1.2080085623973578,0.22704396884408695,0.4487402251551359
HSD17B10,3019.8554420182463,0.6034494261614952,0.24069460780255444,2.5071165144526804,0.012172058111059949,0.07680468072557249
HSD17B11,1239.97090609429,-1.4453336660035423,0.6116160043318782,-2.3631390541887582,0.018120868914997004,0.0979009282822388
HSD17B12,614.2866793435525,1.0034728546329148,0.4007559562856136,2.503949944833141,0.01228154081828874,0.0773156430480545
HSD17B14,31.825163771077943,-1.172459468410965,1.3580583020897938,-0.8633351503442618,0.3879532233593648,0.614591318673877
HSD17B4,956.0156860564099,0.2453072162644991,0.22751838313527822,1.0781863552478042,0.28095059991579135,0.5089105172851879
HSD17B6,16.37974524514382,-0.23853732210930764,0.6137352566601758,-0.3886648510424184,0.6975240867864176,0.8407287714285735
HSD17B7,256.34591201358285,0.26711140321885546,0.23780539543081575,1.1232352518114572,0.2613375945670315,0.4869585197118451
HSD17B8,402.2445513087594,0.14170090356942078,0.36441220787014406,0.3888478500695975,0.6973887016291662,0.8406983085085157
HSD3B7,34.41380728425615,-1.3204308405732177,0.9204878693773537,-1.4344902138323645,0.15143241978472663,0.3544607551465773
HSDL1,319.8161791627688,0.369493900821962,0.1833789134067534,2.014920330574684,0.04391299741187418,0.16597808675230663
HSDL2,537.4849797350383,0.3302540346399666,0.3464811107882363,0.9531660582842353,0.34050594064942813,0.5704987616542426
HSDL2-AS1,1.6955890263377298,0.18232732360332973,1.492034150023605,0.12220050298476426,0.9027402281171539,NA
HSF1,1599.1240626608126,-0.028954496265197454,0.35395025824643583,-0.08180385687143094,0.9348026890164043,0.9712024401338315
