gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACSF2,190.09873251225167,-1.2369983416935262,0.46014512768582644,-2.6882786913656345,0.007182142619450946,0.04320852318211257
ACSF3,384.3275147481808,-0.6805118433509769,0.21042405267042888,-3.234002171875335,0.001220685273135068,0.01290840522868242
ACSL1,547.2234328922183,1.663232845341936,0.33957048854462646,4.898048863051753,9.679296816225278e-7,7.36865141038041e-5
ACSL3,615.5351001929412,0.6062396811397808,0.2781051536473657,2.1798937315217324,0.029265339702619866,0.11235400373881044
ACSL4,1418.9527640560098,1.0121554203356171,0.31675852799336823,3.195353339805923,0.0013965974331351608,0.014024257619466225
ACSL5,1820.9095886984828,0.3632016420603365,0.30500585130644214,1.190802210857996,0.2337312407745237,0.44164509123175794
ACSL6,651.259288974342,0.914844872030833,0.8885441016356138,1.029599848051217,0.30319788662727226,0.5180584674921683
ACSM2A,4.91825685364637,3.930352346707156,1.4352732430485622,2.738400068239949,0.006173892043014739,0.0391516888618025
ACSM2B,1.5425469217799201,4.432495214696264,2.493226270027572,1.7778150615456358,0.07543423396593835,NA
ACSM3,34.55054043921019,-1.1378040094060358,0.6802855351925197,-1.6725388833734929,0.09441810707777434,0.24700945504727836
ACSS1,1388.647830292438,-1.5669905460966536,0.43452701491286977,-3.6061982162624857,3.107158298493989e-4,0.004917269334848173
ACSS2,193.21460527623196,-0.8223627496545278,0.48145847743084147,-1.7080657797175358,0.08762413764354302,0.23564482219458083
ACTA2,310.49493328917424,0.03403725365169865,0.6383573285974519,0.05332006405641587,0.9574768941345564,0.9814820258837792
ACTA2-AS1,1.4206882484042225,-0.2483317591862767,2.4480744467872015,-0.1014396271780794,0.9192014807546951,NA
ACTB,233115.72471715647,0.5374221584146843,0.34760896647758727,1.5460537852648735,0.1220915787462736,0.29284112728108
