DotPlot_Group,gene,avg_exp,pct_exp,avg_exp_scaled,gene_group
TIM1-CD79B,TNFRSF9,0.04493789729647297,11.533242876526458,-0.6745660721943727,Activation
TIM1-CD79B,TNFSF13B,0.08530098515901245,20.62415196743555,-0.7671172651184438,Activation
TIM1-FCER1G,CRTAM,0.03691129771848519,5.9880239520958085,-0.4343296697737467,Activation
TIM1-FCER1G,DUSP4,0.6463396419881843,68.26347305389223,-0.4454710816907316,Activation
TIM1-FCER1G,ID3,0.29203753613524125,40.119760479041915,-0.33689673502598777,Activation
TIM1-FCER1G,IFNG,0.06885436728312391,7.784431137724551,-1.1283566647721992,Activation
TIM1-FCER1G,IL2RA,1.2160111828887183,86.82634730538922,0.973441388968687,Activation
TIM1-FCER1G,LAIR2,0,0,-0.7153650184127505,Activation
TIM1-FCER1G,LAYN,0.01863343145720425,5.389221556886228,-0.7315480676886759,Activation
TIM1-FCER1G,NPW,0.2026674171454626,24.550898203592812,-0.5705733087064168,Activation
TIM1-FCER1G,RGS16,0.41008849125611613,45.50898203592814,-1.0033573090274546,Activation
TIM1-FCER1G,TNFRSF18,0.17854233986315168,25.748502994011975,-0.3451877480386993,Activation
TIM1-FCER1G,TNFRSF4,0.08444504556447627,14.97005988023952,-0.22379805787199067,Activation
TIM1-FCER1G,TNFRSF8,0.1655255061917506,30.538922155688624,-0.04034650861335039,Activation
TIM1-FCER1G,TNFRSF9,0.02005001577484249,4.790419161676647,-0.8482086912037246,Activation
TIM1-FCER1G,TNFSF13B,0.18520586500247538,25.748502994011975,0.5448170080895318,Activation
<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>,CDC20,0.1556518049302147,18.385345997286294,-1.3543507747093404,Proliferation
<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>,CDK1,0.2964319641309697,27.27272727272727,-1.6453936215746539,Proliferation
<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>,MCM2,0.10664444113424174,18.147896879240164,-2.251645626579123,Proliferation
<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>,MCM3,0.3876953819438649,43.52103120759837,-1.8925738580627676,Proliferation
<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>,MCM4,0.24258464132402807,31.03799185888738,-2.0819417416229564,Proliferation
<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>,MKI67,0.7345018036360128,47.286295793758484,-2.0206097018547147,Proliferation
<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>,PCNA,0.7050557040191942,60.95658073270014,-2.092786541017243,Proliferation
<span style='color:#4A90C2;'>Unstim CD28-CD3Z</span>,TOP2A,0.5189926406757045,35.888738127544094,-2.3009593971177718,Proliferation
<span style='color:#E64B35;'>CD223-CD79B</span>,CDC20,0.20685603769448102,21.25984251968504,-1.0191814334889049,Proliferation
<span style='color:#E64B35;'>CD223-CD79B</span>,CDK1,0.3270375349240454,33.85826771653544,-1.352874912969778,Proliferation
<span style='color:#E64B35;'>CD223-CD79B</span>,MCM2,0.23106674571619076,32.28346456692913,-1.302403922673789,Proliferation
<span style='color:#E64B35;'>CD223-CD79B</span>,MCM3,0.4452337861958681,49.60629921259843,-1.660257923394276,Proliferation
<span style='color:#E64B35;'>CD223-CD79B</span>,MCM4,0.402028318547039,44.881889763779526,-1.3357400134553916,Proliferation
<span style='color:#E64B35;'>CD223-CD79B</span>,MKI67,0.9450532232059299,57.48031496062992,-1.3812259843218413,Proliferation
<span style='color:#E64B35;'>CD223-CD79B</span>,PCNA,0.81289766984345,62.20472440944882,-1.6545244779908552,Proliferation
<span style='color:#E64B35;'>CD223-CD79B</span>,TOP2A,0.7386778722537131,49.60629921259843,-1.2092952878338694,Proliferation
4-1BB-CD79A,CDC20,0.45141742424816733,57.268722466960355,0.5816526068633023,Proliferation
4-1BB-CD79A,CDK1,0.6275128066757077,64.75770925110133,1.518976066538208,Proliferation
