ModelID	MICA	MICB	ULBP1	ULBP2	ULBP3	RAET1E	RAET1G	RAET1L	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype
ACH-002464	0.0894357687126127	-0.196729073137813	0.0525571175611196	0.21383678929345	0.0488036583973125	0.130403820969579	0.0398110468031442	-0.078312204986857	RPE1-ss6	RPE1SS6	RPE1SS6_ENGINEERED	Eye	Non-Cancerous	Immortalized Epithelial Cells, Retinal
ACH-002511	0.0456224483164645	-0.187663909565201	0.0643546431182222	0.0873962500403038	0.128798529084509	0.135284413120051	0.00399639471520806	-0.0758324079761002	M104325	M104325	M140325_SKIN	Skin	Melanoma	Melanoma
ACH-002650	0.014231972811794	-0.296859080030842	0.162498971707789	-0.096358028682186	-0.0100405254087408	0.208361405490123	-0.0209184148137135	-0.123942140945471	ETCC-016	ETCC016	ETCC016_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-002672	-0.0192858544231332	-0.170680806474368	0.124300488877874	-0.072808757030648	-0.0529357636391372	0.175918069799765	-0.103900030485439	-0.0791112377867186	MAPAC-HS-77	MAPACHS77	MAPACHS77_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-002780	0.325640238606502	0.0158482271249014	-0.0393946891769025	0.293948314452129	-0.0443689010719807	0.215672135513029	0.0851143906787116	-0.00569744372604548	NCC-ES1-C1	NCCES1C1	NCCES1C1_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma
ACH-003273	0.0422718947057547	-0.126992054606183	0.148573687411759	-0.125709064324496	0.185205538575395	0.11151396534974			CHRF-288-11	CHRF28811	""	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-003573	0.0687036215252753	-0.262078124029926	-0.161830275730563	0.072330091622971	-0.0279421572677192	0.227085148695552								
ACH-000001	0.0888518261343215	0.242330993137439	0.103280899710026		-0.00929582515592256	0.239776215076419			NIH:OVCAR-3	NIHOVCAR3	NIHOVCAR3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer
ACH-000009	-0.0462478396518192	-0.233257615908743	0.211347508945242	-0.265673545203666	0.0465227005535058	0.123707312743781	-0.0168776909723809	0.0435719976707052	C2BBe1	C2BBE1	C2BBE1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000014	0.0765549049664576	-0.235523988616481	0.271152458486547	-0.14062652639617	0.0571036613508765	0.216616156407908	0.108259833208469	-0.103131911664972	Hs 294T	HS294T	HS294T_SKIN	Skin	Melanoma	Melanoma
ACH-000040	-0.123870439922398	-0.218466979267726	-0.0555958994186676	-0.388547091657894	-0.476673956406742	0.028410054549411	-0.0676230033459066	-0.12120945067469	U-118 MG	U118MG	U118MG_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Astrocytoma
ACH-000097	-0.00305260157139011	-0.226030319776977	0.0386021327638794	-0.12418493211491	-0.168175216108974	0.10103889996011	-0.0482604284886634	-0.0230040236594124	ZR-75-1	ZR751	ZR751_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-000099	0.177192591484494	-0.0620641642335488	0.174949611886251	0.0586502009391564	-0.123234609540368	0.235162355408645	0.0305475121397465	-0.0437257494934648	SIMA	SIMA	SIMA_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-000116	0.0622000228932243	-0.203245729965334	0.121426195981812	-0.234835618140447	0.00073815255391603	0.169514796071858	0.0298174674127594	-0.0748373322854189	OAW28	OAW28	OAW28_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer
ACH-000153	-0.111268902178198	-0.209542862665081	0.150041407071588	-0.104167965510209	-0.107776783368229	0.233766220503604	0.105154563563122	-0.131851913813776	NCI-H2052	NCIH2052	NCIH2052_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Sarcomatoid Type
ACH-000167	-0.357124285621847	-0.508277553367012	-0.156871901694606	0.091397881627278	0.0902165174031936	0.359813821853933	0.0508265577609565	0.152721826192469	KE-97	KE97	KE97_STOMACH	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma
ACH-000172	0.172677078674125	-0.230997126215985	-0.0362882583342326	-0.0335401960506551	-0.0498289638239302	0.257819389905136	-0.237704952404383	0.065156240511656	TM-87	TM87	TM87_SOFT_TISSUE	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer
ACH-000191	0.0767995382841563	-0.250929857575841	0.0716129944610943	0.0546847226505337	-0.305911958472487	0.118051653722121	-0.0412660300233223	-0.198297253481694	BHT-101	BHT101	BHT101_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer
ACH-000226	0.0378739959985961	-0.373337012253467	0.212934243594917	-0.00495390545830232	0.0892488690269424	0.144915163917669	-0.0208390680599813	-0.0967255691882912	SUP-M2	SUPM2	SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Positive
ACH-000237	0.0389859445102598	-0.367584044971139	0.07131704896713	-0.0725560355523932	-0.0837418656559039	0.0812577699092857	0.0685305891488435	-0.231202988522552	JHOM-1	JHOM1	JHOM1_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Mucinous Ovarian Cancer
ACH-000260	0.043777924607065	-0.15384853959246	0.125436378168039	0.00383094429517417	0.0230685854821277	0.141539983382027	0.145304964428894	-0.00992327294041381	SK-N-AS	SKNAS	SKNAS_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-000319	0.0650346712510774	-0.229163035791258	-0.0230104703631675	-0.358611033090567	-0.0715189660340927	0.197328930734393	-0.138038117001473	0.00220419829013103	MPP 89	MPP89	MPP89_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type
ACH-000325	0.0795169668043081	-0.277583182530095	0.483740952755309	-0.0127159669306397	-0.635624263505735	0.0918217878066163	-0.347494501673704	-0.0581580066456067	SNU-620	SNU620	SNU620_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma
ACH-000326	0.0200367259931376	-0.163654640492976	0.0755134393569476	-0.0600507381417415	-0.0146381439922565	0.169446361416175	0.00393012248312365	-0.13366171268657	JURL-MK1	JURLMK1	JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+
ACH-000330	0.20131631195791	-0.393869923049041	0.157619940783498	-0.0349746945579866	0.23500147164387	0.158014024298774	-0.109708114103564	-0.113889538632216	EFM-19	EFM19	EFM19_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-000338	0.149420581164663	-0.312422273750111	0.273550140782555	-0.33193248919311	0.00518182910604113	-0.141366370990061	-0.0764718116912161	-0.235444178293052	SR-786	SR786	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Positive
ACH-000348	-0.0546181660040843	-0.217249513278204	0.178543216509531	-0.278991186696188	-0.101671952073614	0.153020964988552	-0.005762200617785	-0.0372369054714539	RPMI-7951	RPMI7951	RPMI7951_SKIN	Skin	Melanoma	Melanoma
ACH-000362	0.129225661623842	-0.269933778467377	-0.309386579669103	-0.408901572235576	-0.20425100008785	0.137084326977175	-0.12042403277941	-0.228756693521115	MOLM-13	MOLM13	MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-000411	-0.0283580050792741	-0.201877941398479	0.0731418991315608	-0.150705361931756	-0.0958552806646903	0.218336354047173	0.0330555003306247	-0.0767745653193252	769-P	769P	769P_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-000471	0.0983139050918858	-0.0730239272289266	0.008299799089714	-0.219089816591244	0.0668132405868846	0.155689482528983	0.0675270686220194	0.0350596830049439	Li-7	LI7	LI7_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma
ACH-000473	0.151564904866923	-0.428464311418578	-0.175335394009606	-0.0925652755670932	-0.0146873923774637	0.0915875664026494	-0.397903401037783	0.00579460604303324	RT-112	RT112	RT112_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-000498	0.119179025707085	-0.145179855046156	0.259533354757536	-0.0636132377421921	-0.248566415869757	0.165226770623581	0.213414976056656	-0.243958727443079	KO52	KO52	KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-000500	-0.213631585241767	-0.199462684969898	0.191704443959569	-0.152116201425729	-0.0635783351366019	0.307696038762402	0.146249745174503	0.091625616609891	SNU-46	SNU46	SNU46_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma
ACH-000627	-0.047567823277581	-0.255414105676189	0.201027839761353	-0.196156407384607	0.0503376901291896	0.0209080830674297	-0.189747785106765	-0.0667972469212059	LCLC-103H	LCLC103H	LCLC103H_LUNG	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
ACH-000665	0.0947328106399638	-0.0874534864270224	0.151211148926108	0.0281269331702664	0.00417991291998063	0.16468481740686	0.0312641823029459	0.0420577719228182	SK-MES-1	SKMES1	SKMES1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000671	0.00606518404098082	-0.146939527680199	0.130504720116152	0.0877796576540405	0.0654557931784068	0.142130164418612	0.0764567795547111	-0.223200798626683	HuH-6	HUH6	HUH6_LIVER	Liver	Hepatoblastoma	Hepatoblastoma
ACH-000695	-0.019766589860118	0.12821461011985	0.164560367119757	-0.180771513845492	-0.0454718767465578	0.168211096363301	0.169721956618956	0.0926963987832897	COR-L47	CORL47	CORL47_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000701	0.0771931113757513	-0.504735980463912	-0.0122699496831967	-0.158122647920932	0.214786363288888	-0.0461149676167922	0.116802928729838	0.00801001474369041	RMUG-S	RMUGS	RMUGS_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Mucinous Ovarian Cancer
ACH-000704	0.182973797665858	-0.155644255548456	0.136147939036759		0.142776298232099	0.133561935637686			OAW42	OAW42	OAW42_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer
ACH-000721	0.0881364968025435	-0.121478286957721	0.00631382235861293	-0.0217408099582311	-0.0114235229485628	0.200011192457574	-0.0175703760034223	0.0303565489014184	HMC-1-8	HMC18	HMC18_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-000725	0.26831824212866	-0.0684709650468747	0.169407112286405	0.115613048100119	0.0426763175600813	0.283341869154534	0.16675293716389	0.00305387246041511	HCC202	HCC202	HCC202_BREAST	Breast	Breast Ductal Carcinoma In Situ	Breast Ductal Carcinoma In Situ
ACH-000762	0.315787132570056	-0.12986392759319	-0.199961993659861	-0.705918761620544	0.224290653623837	0.19823981606675	0.130528164750344	-0.395846114432747	YD-38	YD38	YD38_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma
ACH-000769	0.0443323036695651	-0.0803537074908052	0.144797203629414	-0.0502836090918749	0.0191273858749995	0.223183130346763	-0.0147968310959792	0.00226116385658105	LK-2	LK2	LK2_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000778	0.239002746994486	-0.561180965299129	0.13536604686547	-0.00641413237692925	-0.0360115466871353	-0.0283647522770165	-0.101850975293914	-0.034527183338705	HSC-3	HSC3	HSC3_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-000781	0.00562732261545806	-0.151477293168931	0.148789850609319	-0.0338835548451489	0.00472710447867573	0.0421516495014809	-0.0505972086414985	-0.0743348163782579	NCI-H2023	NCIH2023	NCIH2023_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000798	0.0128129632549364	-0.101511135162247	-0.130156757529961	0.0126293482656573	-0.0132972107665417	0.332893076234601	0.229783987137606	0.253425064290769	CL-40	CL40	CL40_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000810	0.385730414127344	-0.0830686413393991	0.153420346477266	0.178573808391014	0.0265771603566517	0.179254835659503	0.0348666394906177	-0.134366832489959	SK-MEL-30	SKMEL30	SKMEL30_SKIN	Skin	Melanoma	Cutaneous Melanoma
ACH-000822	0.0204674799412397	-0.0246765499600962	0.18586123145543	-0.0458640546085592	-0.137453176885064	0.218821877102447	0.0277238336991566	-0.0270181672478292	SK-MEL-24	SKMEL24	SKMEL24_SKIN	Skin	Melanoma	Melanoma
ACH-000833	0.0987813197819142	-0.194903551074966	-0.223208750597918	-0.435932725698671	-0.0909775594168219	0.248535503616546	-0.122785662479681	-0.192560794734174	RH-30	RH30	RH30_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma
ACH-000871	0.17820539426811	-0.48036586821882	0.134130366731552	-0.141496563149217	-0.0346097447952147	0.217401658356556	-0.0550846155307263	0.0488807511713809	NCI-H510	NCIH510	NCIH510_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000879	0.372459713516024	0.237215506117128	0.110802157891891		0.215355691445665	0.197638448518927			MFE-296	MFE296	MFE296_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Endometrial Carcinoma
ACH-000898	0.0737602518728329	-0.180375786389834	-0.00307277227407585	-0.130670982141681	0.202186460759408	0.0597729093265731	0.0729552328627443	0.0237529850598264	SNU-719	SNU719	SNU719_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Tubular Stomach Adenocarcinoma
ACH-000905	-0.00559191691120876	-0.208609076492256	0.0751742384179235	-0.142862516633235	-0.0496616819148606	0.242937964708915	-0.0856724607896829	-0.0324848568907502	5637	5637	5637_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-000941	0.136225260979368	-0.160390483953217	0.271989859664221	-0.092828283619306	-0.142453289785537	0.17589950623964	0.00795741995216279	0.0170911257967827	HEC-1-B	HEC1B	HEC1B_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Endometrial Carcinoma
ACH-000945	0.140272507158725	-0.187911534067501	0.388191181715246		0.00625790579605922	0.057329722442124			NCI-H650	NCIH650	NCIH650_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000950	0.285774189623945	-0.255739753729056	0.00515205159197298	-0.301158836516308	0.0186723999443816	0.0471631040882832	0.0304516190043099	-0.0828602280916062	LoVo	LOVO	LOVO_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000968	0.0950369797041788	-0.232167222820087	0.0082849648208345	-0.232702620827907	0.0768934155529369	0.087264416824608	-0.0310619636518927	-0.0505187894726935	COLO 792	COLO792	COLO792_SKIN	Skin	Melanoma	Melanoma
ACH-000974	0.270913439989107	-0.0814959565038361	0.173296634152995	-0.243548539608309	-0.0419519584365626	0.244929363208478	-0.00981777112623863	-0.433297572302923	SNG-M	SNGM	SNGM_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Endometrial Carcinoma
ACH-000977	0.142812502711709	-0.33289195604933	-0.0269112681974529	-0.109837760071655	-0.0435878379422043	0.240310180467932	-0.398643105014982	-0.177841718341674	LNCaP clone FGC	LNCAPCLONEFGC	LNCAPCLONEFGC_PROSTATE	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma
ACH-000983	0.0572134640861651	-0.243545895479337	0.0906858776202662	-0.144516281292434	-0.188390533842373	0.0943311750817079	-0.0530958612913285	-0.164736035196024	KCL-22	KCL22	KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+
ACH-000985	0.0338875633208434	-0.117206283980812	0.0868197674045457		-0.0531353739675498	0.160035791587261			LS411N	LS411N	LS411N_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-001048	0.00806593632563653	-0.148181574124474	0.0246129546637642	-0.0598704379289696	-0.18669969554276	-0.00171665814256536	-0.131671015448589	0.0313160427446542	COV504	COV504	COV504_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer
ACH-001228	0.00101539824385146	-0.0370025882186209	0.0633462715814794	-0.162834131478439	0.0948868711402447	0.100133519872645	0.0414014648428317	-0.216972799728911	UPCI-SCC-152	UPCISCC152	UPCISCC152_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-001232	-0.0565399645066071	-0.252403707719487	-0.0332865810342151	0.0884134973746153	-0.150578779782097	0.174211654993549	0.138851495049604	0.0241972437410706	UW228	UW228	UW228_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Embryonal Tumor	Medulloblastoma
ACH-001279	0.238868871806046	-0.093269412407224	0.106023390976628	-0.016797275695898	0.15921316202936	0.12897076437323	0.0831412335219864	0.0110358156232722	SCCOHT-1	SCCOHT1	SCCOHT1_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Small Cell Carcinoma of the Ovary
ACH-001306	-0.0774908501398327	-0.0952889923890696	0.160319852096285	0.0133446738703821	-0.0852530258247101	0.234848865323111	0.205931070280164	0.0518654707119942	8305C	8305C	8305C_THYROID	Thyroid	Anaplastic Thyroid Cancer	Anaplastic Thyroid Cancer
ACH-001328	-0.0624954029399387	-0.272826776022977	0.150271424920475	-0.329991104126333	-0.0583616467842003	0.132727003515572	0.0565923938168148	-0.078112470677564	A-431	A431	A431_SKIN	Skin	Cutaneous Squamous Cell Carcinoma	Cutaneous Squamous Cell Carcinoma
ACH-001375	0.0897048167211456	-0.439475426848884	0.256496190028166	-0.155466486579496	-0.0217212249328723	0.158550530952829	-0.00588297825815256	-0.151709981824169	PACADD-119	PACADD119	PACADD119_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-001442	0.0105559328618344	-0.105046816323892	0.0305956324724338	0.143267422269149	-0.128827034628896	0.145119758665024	-0.0267212253995323	-0.119276684362795	A388	A388	A388_SKIN	Skin	Cutaneous Squamous Cell Carcinoma	Cutaneous Squamous Cell Carcinoma
ACH-001450	0.0431006305888941	-0.105918197561516	0.0152055231686556	-0.0298088926442716	0.141007132168342	-0.0489172447603203	-0.103954533833692	-0.15641357989134	BLUE-1	BLUE1	BLUE1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma
ACH-001560	0.172922418981317	-0.471727278793271	0.1454558729426	0.0413098979427817	0.119596570763169	0.111320994103208	-0.130055917978847	0.0174357264450271	Mero-83	MERO83	MERO83_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Biphasic Type
ACH-001603	-0.189299451046977	-0.310290302162589	0.100746944203655		0.0989033680007279	0.0648860702347854			NH-12	NH12	NH12_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-001648	0.0576579101924918	-0.123943642119259	0.146566224966063	0.053288908997451	0.032745825719139	0.143992354623037	-0.0260650648249957	-0.0144940049480211	Shmac 4	SHMAC4	SHMAC4_PROSTATE	Prostate	Non-Cancerous	Immortalized Epithelial Cells, Prostate
ACH-001656	0.0860400737654786	-0.257078765618716	-0.0798361680773195	-0.311611962877689	-0.184276714143237	0.0492148184148876	-0.122416811483946	-0.174110267658202	SKNO-1	SKNO1	SKNO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-001692	0.068026894961414	-0.182944819103174	0.0531929220114561	-0.112320341667761	-0.101861658356437	0.119794027037955	-0.0410172808642785	-0.0987974362696495	UPCI-SCC-040	UPCISCC040	UPCISCC040_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-001696	0.163987949097099	-0.0113194806541255	0.0972124002216097	-0.138204596145651	0.0825212182097862	0.205948209505449	0.00759278389388955	-0.0921336153080779	UPCI-SCC-111	UPCISCC111	UPCISCC111_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-001701	0.257597143864537	-0.378003129222282	-0.109222750324569	-0.0908770874535515	-0.0409820084949367	0.118059549821144	-0.0946497524288963	-0.296185942913722	UPCI-SCC-200	UPCISCC200	UPCISCC200_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-001735	0.100614972357353	-0.286670374375841	-0.0206289743648172	-0.27393779306673	-0.0946435898749999	0.0503469872639635	-0.0454994096622101	-0.211186834633438	SEMK2	SEMK2	SEMK2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia
ACH-001736	-0.0643811265549415	-0.00267438090053368	0.127986736284717	-0.252345712348063	-0.0521733319891226	0.0957279814280013	-0.0149022614770434	-0.0637169784167594	HB1119	HB1119	HB1119_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia
ACH-001737	0.0468121238428652	-0.251513263176562	0.277780980881698	-0.442438969987414	-0.176290523721524	-0.26383102919118	-0.244338319156973	-0.441535440736447	CTV-1-DM	CTV1DM	CTV1DM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia
ACH-001819	0.0199204653437052	-0.24097815597347	0.14140565643895	-0.0380996611940339	-0.140253467802409	0.175039839209332	-0.0992474205773488	-0.111647513963294	MFM-223	MFM223	MFM223_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
